Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,crypto1,general1,java1,networking1,crypto2,general2,java2,networking2,cosine_similarity,class
33710,33031,17.18,16.09,0.0,1.0,1.0,1.0,0.0,19.79,29.48,23.19,23.06,16.58,26.62,25.39,21.83,0.996,dup
33573,30012,3.61,0.0,0.0,1.0,1.0,1.0,0.0,14.17,19.97,19.04,19.97,2.72,5.28,5.28,4.51,0.993,dup
33552,33547,13.05,13.06,0.0,1.0,1.0,1.0,0.0,8.34,17.86,14.26,11.29,11.88,29.21,22.21,22.23,0.995,dup
33552,33546,11.39,14.7,0.0,1.0,1.0,1.0,0.0,8.34,17.86,14.26,11.29,7.65,12.71,10.57,10.47,0.993,dup
33547,33546,4.19,2.12,0.0,1.0,1.0,1.0,0.0,11.88,29.21,22.21,22.23,7.65,12.71,10.57,10.47,0.994,dup
33194,21299,5.5,2.03,0.0,1.0,1.0,1.0,0.0,10.43,18.18,15.12,12.03,15.19,30.63,23.1,23.15,0.996,dup
33194,21119,11.6,6.36,0.0,1.0,1.0,1.0,0.0,10.43,18.18,15.12,12.03,20.03,37.87,28.7,27.55,0.998,dup
32948,32511,13.28,19.19,0.0,0.0,1.0,1.0,0.0,11.37,14.18,14.18,12.91,8.6,13.32,9.97,10.23,0.993,dup
32948,32510,11.96,11.13,0.0,0.0,1.0,1.0,0.0,11.37,14.18,14.18,12.91,6.72,11.44,8.09,8.34,0.989,dup
32948,32453,23.15,39.47,0.0,0.0,1.0,1.0,0.0,11.37,14.18,14.18,12.91,13.5,15.79,14.4,14.68,0.998,dup
32948,32386,11.38,12.32,0.0,0.0,1.0,1.0,0.0,11.37,14.18,14.18,12.91,8.56,16.61,12.8,13.08,0.989,dup
32595,20794,8.47,3.68,0.0,1.0,1.0,1.0,0.0,16.28,19.26,13.22,13.88,25.4,35.43,27.23,33.67,0.988,dup
32562,32529,3.9,0.0,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,4.21,8.76,7.21,6.21,0.991,dup
32562,28870,6.86,8.67,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,14.88,18.66,15.69,16.57,0.985,dup
32562,28455,5.71,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,10.19,17.9,14.8,15.91,0.996,dup
32562,28353,4.62,3.41,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,8.32,13.33,11.53,11.33,0.995,dup
32562,28063,4.62,3.41,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,16.99,22.61,17.63,14.26,0.969,dup
32562,27661,3.11,3.02,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,13.28,25.65,19.52,17.93,0.988,dup
32562,26991,1.3,0.0,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,3.57,4.92,3.57,4.92,0.984,dup
32562,26512,2.8,0.0,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,12.24,23.09,15.23,16.49,0.983,dup
32562,25993,3.11,3.02,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,14.63,19.26,15.71,17.07,0.987,dup
32562,25456,5.71,3.41,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,13.23,17.39,17.82,17.36,0.995,dup
32562,25270,3.11,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,6.61,10.68,7.01,8.0,0.981,dup
32562,25164,0.2,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,11.62,20.02,15.72,16.31,0.993,dup
32562,24938,3.9,0.0,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,6.5,10.13,8.48,8.18,0.992,dup
32562,24509,4.62,3.41,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,13.4,17.26,14.29,15.18,0.986,dup
32562,24192,1.3,0.0,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,15.21,20.54,16.24,18.71,0.987,dup
32562,23950,5.71,3.02,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,12.38,21.26,13.54,17.23,0.983,dup
32562,23899,5.71,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,10.56,21.14,16.27,10.73,0.969,dup
32562,20198,1.3,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,11.97,18.61,14.82,15.59,0.992,dup
32562,19691,3.9,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,9.73,15.41,9.32,10.45,0.971,dup
32562,19466,1.3,0.0,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,3.09,3.09,3.09,3.09,0.977,dup
32562,12981,4.62,3.41,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,14.58,20.93,16.12,17.1,0.987,dup
32562,12420,1.3,0.0,0.0,0.0,0.0,1.0,0.31,2.24,4.05,4.05,4.05,18.14,22.31,16.8,19.63,0.978,dup
32562,9045,1.3,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,11.02,20.88,14.27,12.13,0.974,dup
32562,8902,3.11,3.02,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,7.2,7.24,5.63,10.09,0.961,dup
32562,8103,5.71,3.02,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,17.82,26.0,17.88,19.97,0.98,dup
32562,6283,3.7,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,14.15,20.65,12.41,15.67,0.971,dup
32562,4153,5.71,3.02,0.0,0.0,0.0,1.0,0.38,2.24,4.05,4.05,4.05,18.61,39.35,26.58,28.94,0.986,dup
32562,3029,2.45,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,8.08,10.29,8.8,12.86,0.984,dup
32562,3027,2.45,0.0,0.0,0.0,0.0,1.0,0.0,2.24,4.05,4.05,4.05,8.08,10.29,8.8,12.86,0.984,dup
32562,1618,5.05,0.0,0.0,0.0,1.0,1.0,0.0,2.24,4.05,4.05,4.05,19.77,28.87,22.71,22.26,0.986,dup
32529,28870,4.06,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,14.88,18.66,15.69,16.57,0.984,dup
32529,28455,4.06,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,10.19,17.9,14.8,15.91,0.995,dup
32529,28353,3.76,3.29,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,8.32,13.33,11.53,11.33,0.996,dup
32529,28063,3.73,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,16.99,22.61,17.63,14.26,0.984,dup
32529,27661,3.69,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,13.28,25.65,19.52,17.93,0.999,dup
32529,26991,2.34,2.47,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,3.57,4.92,3.57,4.92,0.979,dup
32529,26512,3.76,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,12.24,23.09,15.23,16.49,0.994,dup
32529,25993,1.66,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,14.63,19.26,15.71,17.07,0.986,dup
32529,25456,4.06,3.1,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,13.23,17.39,17.82,17.36,0.987,dup
32529,25270,3.5,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,6.61,10.68,7.01,8.0,0.99,dup
32529,25164,1.8,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,11.62,20.02,15.72,16.31,0.996,dup
32529,24938,4.75,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,6.5,10.13,8.48,8.18,0.995,dup
32529,24509,3.05,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,13.4,17.26,14.29,15.18,0.986,dup
32529,24192,2.56,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,15.21,20.54,16.24,18.71,0.986,dup
32529,23950,5.2,5.21,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,12.38,21.26,13.54,17.23,0.989,dup
32529,23899,6.36,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,10.56,21.14,16.27,10.73,0.993,dup
32529,20198,2.37,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,11.97,18.61,14.82,15.59,0.994,dup
32529,19691,4.75,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,9.73,15.41,9.32,10.45,0.985,dup
32529,19466,1.2,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,3.09,3.09,3.09,3.09,0.97,dup
32529,12981,3.73,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,14.58,20.93,16.12,17.1,0.99,dup
32529,12420,4.08,0.0,0.0,0.0,1.0,1.0,0.31,4.21,8.76,7.21,6.21,18.14,22.31,16.8,19.63,0.979,dup
32529,9045,2.79,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,11.02,20.88,14.27,12.13,0.994,dup
32529,8902,1.2,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,7.2,7.24,5.63,10.09,0.939,dup
32529,8103,4.06,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,17.82,26.0,17.88,19.97,0.987,dup
32529,6283,4.56,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,14.15,20.65,12.41,15.67,0.981,dup
32529,4153,4.75,5.84,0.0,0.0,1.0,1.0,0.38,4.21,8.76,7.21,6.21,18.61,39.35,26.58,28.94,0.996,dup
32529,3029,1.2,0.0,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,8.08,10.29,8.8,12.86,0.966,dup
32529,3027,1.2,0.0,0.0,0.0,1.0,1.0,0.0,4.21,8.76,7.21,6.21,8.08,10.29,8.8,12.86,0.966,dup
32529,1618,4.06,3.1,0.0,0.0,0.0,1.0,0.0,4.21,8.76,7.21,6.21,19.77,28.87,22.71,22.26,0.992,dup
32511,32510,26.11,55.88,0.0,0.0,1.0,1.0,0.0,8.6,13.32,9.97,10.23,6.72,11.44,8.09,8.34,0.999,dup
32511,32453,11.4,11.87,0.0,0.0,1.0,1.0,0.0,8.6,13.32,9.97,10.23,13.5,15.79,14.4,14.68,0.994,dup
32511,32386,26.03,54.71,0.0,0.0,1.0,1.0,0.0,8.6,13.32,9.97,10.23,8.56,16.61,12.8,13.08,0.997,dup
32510,32453,10.62,5.83,0.0,0.0,1.0,1.0,0.0,6.72,11.44,8.09,8.34,13.5,15.79,14.4,14.68,0.99,dup
32510,32386,26.1,50.55,0.0,0.0,1.0,1.0,0.0,6.72,11.44,8.09,8.34,8.56,16.61,12.8,13.08,0.998,dup
32463,32462,7.93,10.03,0.0,0.0,1.0,1.0,0.2,17.02,27.45,19.71,16.75,16.01,20.83,14.82,15.86,0.994,dup
32453,32386,11.25,9.08,0.0,0.0,1.0,1.0,0.0,13.5,15.79,14.4,14.68,8.56,16.61,12.8,13.08,0.986,dup
32408,31246,5.78,1.04,0.0,0.0,1.0,1.0,0.0,18.6,31.96,20.14,19.45,29.82,40.64,28.04,33.01,0.993,dup
32209,23207,11.25,16.12,0.0,1.0,1.0,1.0,0.0,10.34,15.79,12.31,13.04,19.11,29.54,21.29,23.73,1.0,dup
31592,27529,7.75,5.56,0.0,1.0,1.0,1.0,0.0,12.39,24.46,17.26,13.11,21.11,27.29,23.76,21.0,0.986,dup
31337,27651,9.6,6.29,0.0,0.0,1.0,1.0,0.2,20.33,35.05,25.08,27.34,15.08,22.13,19.69,19.59,0.996,dup
31336,22775,1.49,0.0,0.0,0.0,1.0,1.0,0.0,16.03,29.87,24.69,24.79,4.54,8.36,8.36,6.29,0.994,dup
31325,21709,5.55,0.0,0.0,1.0,0.0,1.0,0.0,8.23,13.83,8.46,8.61,2.8,7.83,6.64,4.1,0.971,dup
31243,24521,10.04,1.76,0.0,1.0,1.0,1.0,0.0,19.21,26.61,22.68,24.7,22.27,37.81,26.86,32.31,0.997,dup
30895,20389,1.33,0.0,0.0,1.0,1.0,1.0,0.0,15.41,24.93,22.76,20.2,9.49,23.43,22.12,21.7,0.99,dup
30712,30371,6.79,0.0,0.0,0.0,1.0,1.0,1.0,16.81,20.02,15.16,10.58,23.89,32.17,22.79,20.62,0.995,dup
30503,30123,9.61,4.54,0.0,0.0,1.0,1.0,0.2,11.6,21.49,15.0,14.66,23.14,39.11,30.55,28.71,0.999,dup
30368,29389,2.46,0.0,0.0,0.0,1.0,1.0,0.2,10.82,14.41,17.46,16.33,8.22,15.47,12.75,9.72,0.975,dup
30170,30169,31.02,57.93,0.0,0.0,1.0,1.0,0.0,14.42,23.23,18.55,20.26,14.45,23.25,18.58,20.38,1.0,dup
30104,27325,5.3,0.0,0.0,0.0,1.0,1.0,0.2,12.94,17.81,9.09,14.06,10.21,12.1,10.6,11.99,0.984,dup
29951,29094,6.17,0.9,0.0,1.0,1.0,1.0,0.0,13.87,25.21,20.9,19.14,13.84,22.08,14.75,14.81,0.993,dup
29701,29306,8.03,4.59,0.0,1.0,1.0,1.0,0.0,17.22,21.94,22.62,20.21,16.39,25.23,23.69,20.98,0.998,dup
29686,16491,6.43,2.99,0.0,0.0,1.0,1.0,0.31,7.09,8.9,8.9,7.1,10.12,8.67,9.61,8.67,0.99,dup
29686,16470,10.04,2.99,0.0,0.0,1.0,1.0,0.31,7.09,8.9,8.9,7.1,6.73,14.89,10.29,9.03,0.979,dup
29686,11068,9.02,0.0,0.0,0.0,1.0,1.0,0.31,7.09,8.9,8.9,7.1,12.24,24.45,18.52,24.66,0.971,dup
29292,29273,15.81,16.02,0.0,0.0,1.0,1.0,0.2,16.7,28.54,22.68,21.43,24.23,37.54,26.98,29.33,0.998,dup
29276,28658,3.86,2.68,0.0,1.0,1.0,1.0,0.0,15.05,28.05,18.54,21.24,16.35,23.7,17.95,20.13,0.996,dup
28943,27523,9.14,12.01,0.0,0.0,1.0,1.0,0.0,13.44,21.9,18.75,16.98,15.49,20.61,14.63,16.35,0.992,dup
28870,28455,11.36,10.14,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,10.19,17.9,14.8,15.91,0.993,dup
28870,28353,6.42,0.0,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,8.32,13.33,11.53,11.33,0.996,dup
28870,28063,3.66,0.0,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,16.99,22.61,17.63,14.26,0.992,dup
28870,27661,2.58,1.99,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,13.28,25.65,19.52,17.93,0.989,dup
28870,26991,0.89,0.0,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,3.57,4.92,3.57,4.92,0.995,dup
28870,26512,2.76,0.0,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,12.24,23.09,15.23,16.49,0.989,dup
28870,25993,19.5,27.31,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,14.63,19.26,15.71,17.07,1.0,dup
28870,25456,4.38,0.0,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,13.23,17.39,17.82,17.36,0.996,dup
28870,25270,2.34,0.0,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,6.61,10.68,7.01,8.0,0.994,dup
28870,25164,5.38,4.51,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,11.62,20.02,15.72,16.31,0.994,dup
28870,24938,2.94,0.0,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,6.5,10.13,8.48,8.18,0.997,dup
28870,24509,20.83,25.32,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,13.4,17.26,14.29,15.18,1.0,dup
28870,24192,18.31,25.32,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,15.21,20.54,16.24,18.71,0.999,dup
28870,23950,9.58,6.5,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,12.38,21.26,13.54,17.23,0.992,dup
28870,23899,4.9,0.0,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,10.56,21.14,16.27,10.73,0.974,dup
28870,20198,1.43,0.51,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,11.97,18.61,14.82,15.59,0.997,dup
28870,19691,3.19,0.0,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,9.73,15.41,9.32,10.45,0.991,dup
28870,19466,0.89,0.0,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,3.09,3.09,3.09,3.09,0.996,dup
28870,12981,5.85,1.39,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,14.58,20.93,16.12,17.1,0.999,dup
28870,12420,2.46,0.59,0.0,0.0,1.0,1.0,0.31,14.88,18.66,15.69,16.57,18.14,22.31,16.8,19.63,0.999,dup
28870,9045,1.5,0.0,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,11.02,20.88,14.27,12.13,0.983,dup
28870,8902,2.4,1.99,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,7.2,7.24,5.63,10.09,0.978,dup
28870,8103,5.34,1.99,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,17.82,26.0,17.88,19.97,0.997,dup
28870,6283,3.25,0.0,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,14.15,20.65,12.41,15.67,0.993,dup
28870,4153,5.89,1.99,0.0,0.0,1.0,1.0,0.38,14.88,18.66,15.69,16.57,18.61,39.35,26.58,28.94,0.985,dup
28870,3029,2.42,0.0,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,8.08,10.29,8.8,12.86,0.987,dup
28870,3027,2.42,0.0,0.0,0.0,1.0,1.0,0.0,14.88,18.66,15.69,16.57,8.08,10.29,8.8,12.86,0.987,dup
28870,1618,11.62,6.41,0.0,0.0,0.0,1.0,0.0,14.88,18.66,15.69,16.57,19.77,28.87,22.71,22.26,0.998,dup
28825,28824,36.92,77.97,0.0,0.0,1.0,1.0,0.0,14.13,22.63,19.97,16.59,14.13,22.63,19.97,16.59,1.0,dup
28803,24531,6.42,2.04,0.0,0.0,0.0,1.0,0.2,10.28,18.73,16.06,14.57,27.79,40.17,35.95,34.36,0.997,dup
28717,28716,32.63,57.01,0.0,1.0,1.0,1.0,0.0,9.76,16.43,16.69,14.49,9.76,16.43,16.69,14.49,1.0,dup
28715,28601,23.93,29.14,0.0,1.0,1.0,1.0,0.0,14.58,24.28,18.22,20.97,20.69,29.76,23.52,24.19,0.998,dup
28715,28583,19.69,30.5,0.0,1.0,1.0,1.0,0.0,14.58,24.28,18.22,20.97,16.16,26.7,23.17,23.92,0.998,dup
28678,28626,7.05,2.15,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,17.86,23.73,15.4,18.83,0.996,dup
28678,28612,21.15,20.25,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,25.63,34.19,28.96,33.91,0.998,dup
28678,28599,30.01,30.78,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,27.53,29.73,25.39,28.88,0.995,dup
28678,28591,19.44,17.18,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,16.11,24.6,19.87,21.82,0.999,dup
28678,28571,9.84,9.88,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,4.87,12.59,10.21,10.82,0.984,dup
28678,28569,19.42,16.45,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,17.35,26.34,21.86,23.97,0.999,dup
28678,28563,30.76,31.58,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,20.5,31.35,23.53,25.59,1.0,dup
28678,28558,16.71,15.41,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,17.63,25.97,21.94,23.2,1.0,dup
28678,28531,18.26,17.4,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,14.59,25.1,20.81,23.43,0.996,dup
28678,28529,30.76,32.46,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,21.06,28.95,24.82,25.19,1.0,dup
28678,28522,30.36,30.23,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,20.32,28.05,23.32,24.17,1.0,dup
28678,28519,20.19,19.95,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,14.4,21.78,19.81,19.12,0.998,dup
28678,28516,12.72,13.59,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,14.0,21.5,18.01,17.82,0.999,dup
28678,28515,17.54,17.16,0.0,1.0,1.0,1.0,0.0,19.97,28.55,22.92,24.38,16.66,23.31,18.42,18.89,1.0,dup
28626,28612,8.29,1.48,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,25.63,34.19,28.96,33.91,0.993,dup
28626,28599,10.29,4.76,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,27.53,29.73,25.39,28.88,0.994,dup
28626,28591,8.82,3.49,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,16.11,24.6,19.87,21.82,0.993,dup
28626,28571,1.97,0.0,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,4.87,12.59,10.21,10.82,0.968,dup
28626,28569,11.87,3.72,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,17.35,26.34,21.86,23.97,0.992,dup
28626,28563,13.78,8.22,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,20.5,31.35,23.53,25.59,0.996,dup
28626,28558,6.41,1.48,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,17.63,25.97,21.94,23.2,0.992,dup
28626,28531,6.15,1.48,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,14.59,25.1,20.81,23.43,0.987,dup
28626,28529,19.28,13.22,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,21.06,28.95,24.82,25.19,0.994,dup
28626,28522,13.78,5.73,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,20.32,28.05,23.32,24.17,0.995,dup
28626,28519,8.54,6.51,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,14.4,21.78,19.81,19.12,0.988,dup
28626,28516,4.27,1.48,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,14.0,21.5,18.01,17.82,0.992,dup
28626,28515,8.71,4.93,0.0,1.0,1.0,1.0,0.0,17.86,23.73,15.4,18.83,16.66,23.31,18.42,18.89,0.997,dup
28621,28620,31.88,76.75,0.0,0.0,1.0,1.0,0.0,11.01,28.53,15.95,15.58,11.01,28.53,15.95,15.58,1.0,dup
28621,28619,31.88,76.75,0.0,0.0,1.0,1.0,0.0,11.01,28.53,15.95,15.58,11.01,28.53,15.95,15.58,1.0,dup
28620,28619,31.88,76.75,0.0,0.0,1.0,1.0,0.0,11.01,28.53,15.95,15.58,11.01,28.53,15.95,15.58,1.0,dup
28612,28599,51.87,78.51,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,27.53,29.73,25.39,28.88,0.996,dup
28612,28591,15.26,17.16,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,16.11,24.6,19.87,21.82,0.999,dup
28612,28571,8.64,8.57,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,4.87,12.59,10.21,10.82,0.982,dup
28612,28569,18.54,23.39,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,17.35,26.34,21.86,23.97,0.999,dup
28612,28563,50.08,77.55,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,20.5,31.35,23.53,25.59,0.997,dup
28612,28558,17.14,22.41,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,17.63,25.97,21.94,23.2,0.999,dup
28612,28531,18.83,22.37,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,14.59,25.1,20.81,23.43,0.997,dup
28612,28529,47.26,70.77,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,21.06,28.95,24.82,25.19,0.998,dup
28612,28522,50.79,78.17,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,20.32,28.05,23.32,24.17,0.998,dup
28612,28519,14.61,17.58,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,14.4,21.78,19.81,19.12,0.997,dup
28612,28516,14.8,16.4,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,14.0,21.5,18.01,17.82,0.997,dup
28612,28515,13.02,15.76,0.0,1.0,1.0,1.0,0.0,25.63,34.19,28.96,33.91,16.66,23.31,18.42,18.89,0.997,dup
28602,26724,29.53,39.91,0.0,0.0,1.0,1.0,0.2,10.68,15.4,15.01,14.48,14.91,19.6,14.51,18.35,0.992,dup
28602,20686,8.96,6.86,0.0,0.0,1.0,1.0,0.25,10.68,15.4,15.01,14.48,22.77,34.47,31.79,29.34,0.999,dup
28601,28583,11.47,6.83,0.0,1.0,1.0,1.0,0.0,20.69,29.76,23.52,24.19,16.16,26.7,23.17,23.92,0.997,dup
28599,28591,9.01,6.09,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,16.11,24.6,19.87,21.82,0.992,dup
28599,28571,4.83,2.07,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,4.87,12.59,10.21,10.82,0.963,dup
28599,28569,12.38,9.68,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,17.35,26.34,21.86,23.97,0.992,dup
28599,28563,51.81,80.89,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,20.5,31.35,23.53,25.59,0.992,dup
28599,28558,9.57,9.68,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,17.63,25.97,21.94,23.2,0.993,dup
28599,28531,10.67,9.97,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,14.59,25.1,20.81,23.43,0.986,dup
28599,28529,51.52,81.69,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,21.06,28.95,24.82,25.19,0.995,dup
28599,28522,54.33,90.08,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,20.32,28.05,23.32,24.17,0.996,dup
28599,28519,10.65,7.49,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,14.4,21.78,19.81,19.12,0.99,dup
28599,28516,10.43,8.56,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,14.0,21.5,18.01,17.82,0.991,dup
28599,28515,9.77,7.02,0.0,1.0,1.0,1.0,0.0,27.53,29.73,25.39,28.88,16.66,23.31,18.42,18.89,0.995,dup
28595,28196,10.95,5.56,0.0,1.0,1.0,1.0,0.5,16.18,28.76,24.05,25.31,17.66,33.11,25.7,24.32,0.998,dup
28595,27774,13.03,5.54,0.0,1.0,1.0,1.0,0.5,16.18,28.76,24.05,25.31,21.57,32.17,24.47,26.13,0.996,dup
