Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,class
5023,5022,1.182,0.0,0.0,0.0,1.0,1.0,0.0,non
11858,11857,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
35149,35148,1.518,0.0,0.0,0.0,1.0,1.0,0.0,non
13680,13679,0.6686,0.0,0.0,0.0,0.0,1.0,0.0,non
1341,1340,0.8752,0.0,0.0,0.0,1.0,1.0,0.0,non
18797,18796,0.1964,0.0,0.0,0.0,0.0,1.0,0.303,non
35785,35784,0.8065,0.0,0.0,0.0,0.0,1.0,0.0,non
1969,1968,45.0068,79.6148,0.0,0.0,1.0,1.0,0.0,non
20886,20885,0.3777,0.0,0.0,0.0,1.0,1.0,0.0,non
37488,37487,0.2538,0.0,0.0,0.0,1.0,1.0,0.0,non
3341,3340,1.1418,0.0,0.0,1.0,1.0,1.0,0.0,non
7409,7408,0.6919,0.0,0.0,0.0,1.0,1.0,0.3846,non
34307,34306,1.4126,0.0,0.0,0.0,1.0,1.0,0.0,non
36499,36498,0.8704,0.0,0.0,0.0,1.0,1.0,0.0,non
35934,35933,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
8453,8452,0.3423,0.0,0.0,0.0,1.0,1.0,0.0,non
463,462,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
35769,35768,0.6501,0.0,0.0,0.0,1.0,1.0,0.2,non
24385,24384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
24586,24585,1.352,0.369,0.0,0.0,1.0,1.0,0.0,non
9876,9875,15.7844,23.2871,0.0,0.0,1.0,1.0,0.0,non
11869,11868,2.3232,0.0,0.0,0.0,0.0,1.0,0.0,non
24489,24488,1.6206,0.0,0.0,0.0,1.0,1.0,0.6667,non
5824,5823,1.0638,0.0,0.0,0.0,1.0,1.0,0.0,non
33176,33175,1.5259,1.0567,0.0,0.0,1.0,1.0,0.0,non
29290,29289,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
8465,8464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
4005,4004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
14483,14482,1.5844,0.0,0.0,0.0,1.0,1.0,0.0,non
13446,13445,3.0212,3.5851,0.0,0.0,1.0,1.0,0.0,non
789,788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
26906,26905,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
33956,33955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
31060,31059,4.9631,1.6,0.0,0.0,1.0,1.0,0.0,non
6964,6963,0.4005,0.0,0.0,0.0,1.0,1.0,0.0,non
37292,37291,1.5731,0.0,0.0,0.0,1.0,1.0,0.0,non
275,274,1.6929,0.3664,0.0,0.0,1.0,1.0,0.0,non
33416,33415,0.5688,0.0,0.0,0.0,1.0,1.0,0.0,non
20021,20020,3.6338,1.3818,0.0,0.0,1.0,1.0,0.0,non
34767,34766,0.1032,0.0,0.0,0.0,1.0,1.0,0.0,non
24095,24094,0.7048,0.0,0.0,0.0,0.0,1.0,0.0,non
147,146,5.126,3.1829,0.0,0.0,1.0,1.0,0.0,non
32773,32772,0.1727,0.0,0.0,0.0,1.0,1.0,0.0,non
18776,18775,0.9661,0.2379,0.0,0.0,1.0,1.0,0.0,non
35284,35283,5.9685,5.2001,0.0,1.0,1.0,1.0,0.0,non
17825,17824,0.3901,0.0,0.0,0.0,0.0,1.0,0.0,non
28385,28384,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
32101,32100,6.989,3.2871,0.0,0.0,1.0,1.0,0.0,non
2785,2784,9.6977,15.6796,0.0,0.0,1.0,1.0,0.0,non
16081,16080,1.9004,0.5639,0.0,0.0,1.0,1.0,0.303,non
3795,3794,3.358,0.0,0.0,0.0,1.0,1.0,0.0,non
4049,4048,0.0,0.0,0.0,0.0,1.0,1.0,0.4,non
21897,21896,0.1855,0.0,0.0,0.0,1.0,1.0,0.0,non
31203,31202,2.3248,1.5913,0.0,0.0,1.0,1.0,0.0,non
15066,15065,1.689,0.0,0.0,0.0,1.0,1.0,0.0,non
12413,12412,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
10803,10802,0.4679,0.0,0.0,0.0,1.0,1.0,0.3125,non
10272,10271,7.4824,6.3847,0.0,0.0,1.0,1.0,0.0,non
29685,29684,0.432,0.0,0.0,0.0,1.0,0.5,0.05,non
3948,3947,0.5815,0.0,0.0,1.0,1.0,1.0,0.0,non
33057,33056,1.9781,0.1428,0.0,0.0,1.0,1.0,0.0,non
36519,36518,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
22226,22225,1.9508,0.0,0.0,0.0,1.0,1.0,0.0,non
13194,13193,1.6602,0.0,0.0,0.0,1.0,1.0,0.0,non
30166,30165,1.07,0.0,0.0,0.0,0.0,1.0,0.0,non
31368,31367,0.8862,0.0,0.0,0.0,1.0,1.0,0.0,non
21693,21692,1.3899,0.0,0.0,0.0,1.0,1.0,0.0,non
4408,4407,1.3097,0.0,0.0,0.0,1.0,1.0,0.3333,non
16884,16883,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
26212,26211,15.1846,18.5662,0.0,0.0,1.0,1.0,0.0,non
14002,14001,1.5301,0.0,0.0,0.0,1.0,1.0,0.3125,non
14366,14365,1.0278,0.0,0.0,0.0,1.0,1.0,0.0,non
3679,3678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
11267,11266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
14084,14083,4.4868,2.3085,0.0,0.0,1.0,1.0,0.3125,non
35662,35661,3.6331,1.1196,0.0,0.0,1.0,1.0,0.0,non
28022,28021,1.736,0.0,0.0,0.0,1.0,1.0,0.0,non
15088,15087,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
2871,2870,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
24773,24772,2.7012,0.0,0.0,0.0,1.0,1.0,0.2,non
23363,23362,1.8811,0.7873,0.0,0.0,1.0,1.0,0.0,non
18498,18497,0.1042,0.0,0.0,0.0,1.0,1.0,0.25,non
355,354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
9676,9675,0.0,0.0,0.0,0.0,1.0,1.0,0.3226,non
286,285,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
160,159,2.1622,1.045,0.0,0.0,0.0,1.0,0.0,non
33937,33936,0.2063,0.0,0.0,0.0,1.0,1.0,0.0476,non
22224,22223,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
830,829,0.0959,0.0,0.0,0.0,1.0,1.0,0.0,non
7958,7957,0.272,0.0,0.0,0.0,1.0,1.0,0.3846,non
7140,7139,0.0,0.0,0.0,0.0,1.0,1.0,0.3846,non
8016,8015,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
3381,3380,0.4167,0.0,0.0,0.0,0.0,1.0,0.0,non
20492,20491,1.4231,0.0,0.0,0.0,1.0,1.0,0.0,non
18537,18536,1.1062,0.0,0.0,0.0,0.0,1.0,0.0,non
35941,35940,1.1992,0.0,0.0,0.0,1.0,1.0,0.0,non
16369,16368,2.4767,1.1082,0.0,0.0,1.0,1.0,0.25,non
5559,5558,0.9013,0.0,0.0,0.0,1.0,1.0,0.0,non
1461,1460,0.2585,0.0,0.0,0.0,0.0,1.0,0.0,non
5149,5148,1.0564,0.0,0.0,0.0,1.0,1.0,0.0,non
2942,2941,0.7612,0.0,0.0,0.0,1.0,1.0,0.0,non
31192,31191,2.9418,1.6871,0.0,0.0,1.0,1.0,0.0,non
4584,4583,2.6293,0.4704,0.0,0.0,0.0,1.0,0.3846,non
23118,23117,2.1897,0.0,0.0,0.0,1.0,1.0,0.2,non
27002,27001,0.7662,0.0,0.0,0.0,0.0,1.0,0.0,non
16797,16796,1.5355,0.0,0.0,0.0,1.0,1.0,0.0,non
8278,8277,5.7229,2.9588,0.0,0.0,0.0,1.0,0.3226,non
1230,1229,0.8382,0.0,0.0,0.0,1.0,1.0,0.0,non
15430,15429,0.4565,0.0,0.0,0.0,0.0,1.0,0.0,non
11164,11163,0.0,0.0,0.0,0.0,0.0,1.0,0.3226,non
9993,9992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
4899,4898,10.6917,4.7593,0.0,0.0,1.0,1.0,1.0,non
21036,21035,1.9426,0.0,0.0,0.0,1.0,1.0,0.0,non
13007,13006,2.3626,0.0,0.0,0.0,1.0,1.0,0.3125,non
459,458,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
33210,33209,0.7672,0.0,0.0,0.0,1.0,1.0,0.0,non
12983,12982,1.4655,0.0,0.0,0.0,1.0,1.0,0.3125,non
36833,36832,3.8677,2.5569,0.0,0.0,1.0,1.0,0.0,non
16069,16068,0.176,0.0,0.0,0.0,1.0,1.0,0.0,non
30393,30392,0.7251,0.0,0.0,0.0,1.0,1.0,0.2,non
7739,7738,0.756,0.0,0.0,0.0,0.0,1.0,0.0,non
29072,29071,1.4843,0.4089,0.0,0.0,1.0,1.0,0.0,non
15943,15942,0.5207,0.0,0.0,0.0,1.0,1.0,0.303,non
1367,1366,9.4011,8.7651,0.0,0.0,1.0,1.0,0.0,non
10136,10135,0.8304,0.0,0.0,0.0,0.0,1.0,0.0,non
269,268,0.6498,0.0,0.0,0.0,0.0,1.0,0.0,non
7960,7959,0.7566,0.0,0.0,0.0,1.0,1.0,0.0,non
31361,31360,5.6097,2.1325,0.0,0.0,1.0,1.0,0.0,non
28511,28510,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
14644,14643,2.2417,0.0,0.0,0.0,1.0,1.0,0.0,non
34396,34395,0.1939,0.0,0.0,0.0,0.0,1.0,0.0,non
8131,8130,0.7141,0.0,0.0,0.0,1.0,1.0,0.0,non
9520,9519,0.64,0.0,0.0,0.0,1.0,1.0,0.0,non
11229,11228,0.9954,0.0,0.0,0.0,1.0,1.0,1.0,non
15890,15889,0.175,0.0,0.0,0.0,1.0,1.0,0.25,non
25682,25681,2.327,0.0,0.0,0.0,0.0,1.0,0.0,non
7980,7979,0.9355,0.0,0.0,0.0,1.0,1.0,0.3846,non
19642,19641,2.7218,0.0,0.0,0.0,1.0,1.0,0.0,non
6748,6747,0.2955,0.0,0.0,0.0,0.0,1.0,0.0,non
5021,5020,2.5766,0.0,0.0,0.0,1.0,1.0,0.3333,non
3790,3789,0.3875,0.0,0.0,0.0,0.0,1.0,0.0,non
33441,33440,0.1268,0.0,0.0,0.0,1.0,1.0,0.2,non
6650,6649,0.4271,0.0,0.0,0.0,1.0,1.0,0.0,non
32389,32388,4.7349,2.6505,0.0,0.0,1.0,1.0,0.0,non
33846,33845,0.817,0.0,0.0,1.0,1.0,1.0,0.0,non
22243,22242,2.3822,0.0,0.0,0.0,1.0,1.0,0.25,non
36676,36675,1.239,0.0,0.0,0.0,1.0,1.0,0.0,non
2020,2019,0.6314,0.0,0.0,0.0,1.0,1.0,0.0,non
22552,22551,0.8108,0.0,0.0,0.0,1.0,1.0,0.25,non
22908,22907,1.1818,0.0,0.0,0.0,1.0,1.0,0.0,non
16953,16952,0.0,0.0,0.0,0.0,0.0,1.0,0.25,non
27695,27694,1.099,1.4907,0.0,0.0,1.0,1.0,0.2,non
31795,31794,4.9671,1.1497,0.0,0.0,1.0,1.0,0.0,non
23805,23804,2.0076,1.1045,0.0,0.0,1.0,1.0,0.2,non
21760,21759,0.2296,0.0,0.0,0.0,1.0,1.0,0.0,non
6777,6776,4.6596,3.0443,0.0,0.0,1.0,1.0,0.0,non
6861,6860,0.4041,0.0,0.0,0.0,1.0,1.0,0.0,non
34749,34748,0.7119,0.0,0.0,0.0,1.0,1.0,0.0,non
21606,21605,3.534,1.1712,0.0,0.0,0.0,1.0,0.0,non
35086,35085,0.9822,0.0,0.0,0.0,1.0,1.0,0.2,non
19892,19891,5.2357,3.0401,0.0,0.0,1.0,1.0,0.303,non
12124,12123,2.3641,0.0,0.0,0.0,1.0,1.0,0.0,non
36304,36303,3.2272,0.0,0.0,0.0,1.0,1.0,0.0,non
27072,27071,11.2825,14.7286,0.0,0.0,1.0,1.0,0.0,non
6175,6174,1.2078,0.0,0.0,0.0,0.0,1.0,0.0,non
27685,27684,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
29219,29218,0.0,0.0,0.0,0.0,0.0,1.0,0.2,non
19069,19068,2.2285,0.0,0.0,0.0,1.0,1.0,0.0,non
34990,34989,0.6026,0.0,0.0,0.0,0.0,1.0,0.0,non
17653,17652,0.1591,0.0,0.0,0.0,1.0,1.0,0.0,non
15647,15646,1.0106,0.0,0.0,0.0,1.0,1.0,0.0,non
18959,18958,1.6899,0.0,0.0,0.0,0.0,1.0,0.0,non
14016,14015,0.1327,0.0,0.0,0.0,0.0,1.0,0.0,non
21642,21641,14.2331,15.6349,0.0,0.0,1.0,1.0,0.0,non
3676,3675,0.1425,0.0,0.0,0.0,1.0,1.0,0.0,non
9713,9712,0.1264,0.0,0.0,0.0,1.0,1.0,0.0,non
17447,17446,0.3872,0.0,0.0,0.0,1.0,1.0,0.0,non
20361,20360,0.2881,0.0,0.0,0.0,0.0,1.0,0.0,non
217,216,2.322,0.0,0.0,0.0,1.0,1.0,0.0,non
25357,25356,1.2709,0.0,0.0,0.0,0.0,1.0,0.0,non
23971,23970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
16742,16741,13.0367,17.1914,0.0,0.0,1.0,1.0,0.0,non
31038,31037,0.9582,0.0,0.0,0.0,1.0,1.0,0.2,non
21359,21358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
18371,18370,0.9542,0.0,0.0,0.0,0.0,1.0,0.0,non
7907,7906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
26823,26822,0.6429,0.0,0.0,0.0,1.0,1.0,0.0,non
23097,23096,4.2928,0.0,0.0,0.0,1.0,1.0,0.0,non
20706,20705,0.1626,0.0,0.0,0.0,0.0,1.0,0.0,non
23644,23643,2.9103,0.9921,0.0,0.0,1.0,1.0,0.0,non
4889,4888,1.4467,0.0,0.0,0.0,0.0,1.0,0.0,non
26426,26425,1.7485,0.0,0.0,0.0,1.0,1.0,0.2,non
15481,15480,1.0049,0.0,0.0,0.0,1.0,1.0,0.303,non
660,659,0.1976,0.0,0.0,0.0,1.0,1.0,0.0,non
10533,10532,0.0,0.0,0.0,0.0,0.0,1.0,0.3125,non
29635,29634,1.1136,0.0,0.0,0.0,1.0,1.0,0.303,non
16362,16361,2.5332,1.3201,0.0,0.0,1.0,1.0,0.0,non
6143,6142,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
29703,29702,1.5446,0.0,0.0,0.0,1.0,1.0,0.0,non
2703,2702,18.8751,26.9705,0.0,1.0,1.0,1.0,0.0,non
2453,2452,17.2798,28.1204,0.0,0.0,0.0,1.0,0.0,non
12820,12819,2.8183,0.0,0.0,0.0,0.0,1.0,0.0,non
20404,20403,1.2984,0.0,0.0,0.0,1.0,1.0,0.0,non
31209,31208,5.0782,1.9038,0.0,0.0,1.0,1.0,0.0,non
15438,15437,0.4646,0.0,0.0,0.0,1.0,1.0,0.3125,non
8183,8182,0.2823,0.0,0.0,0.0,1.0,1.0,0.3333,non
18330,18329,2.4841,0.0,0.0,0.0,1.0,1.0,0.0,non
28023,28022,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
37358,37357,5.598,4.5125,0.0,0.0,0.0,1.0,0.0,non
35630,35629,0.6266,0.0,0.0,0.0,0.0,1.0,0.0,non
31148,31147,4.8332,2.4256,0.0,0.0,1.0,1.0,0.0,non
32684,32683,1.5374,0.0,0.0,0.0,1.0,1.0,0.0,non
28091,28090,0.6094,0.0,0.0,0.0,1.0,1.0,0.0,non
34450,34449,1.1509,0.0,0.0,0.0,0.0,1.0,0.0,non
8067,8066,2.7841,0.166,0.0,0.0,1.0,1.0,0.0,non
28659,28658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
6767,6766,0.0,0.0,0.0,0.0,1.0,1.0,0.3333,non
2380,2379,0.3869,0.0,0.0,1.0,1.0,1.0,0.0,non
4641,4640,0.5003,0.0,0.0,0.0,1.0,1.0,0.4,non
20906,20905,1.6958,0.0,0.0,0.0,0.0,1.0,0.0,non
5,4,0.7175,0.6525,0.0,0.0,1.0,1.0,0.0,non
3324,3323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
26784,26783,1.3972,0.0,0.0,0.0,1.0,1.0,0.6667,non
36061,36060,3.3843,0.0,0.0,0.0,1.0,1.0,0.0,non
18403,18402,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
36271,36270,1.0046,0.0,0.0,0.0,1.0,1.0,0.0,non
23401,23400,1.9541,0.7538,0.0,0.0,1.0,1.0,0.0,non
15071,15070,0.1525,0.0,0.0,0.0,1.0,1.0,0.303,non
4667,4666,0.0,0.0,0.0,0.0,1.0,0.5,0.0,non
336,335,2.3025,1.4382,0.0,0.0,1.0,1.0,0.0,non
22801,22800,4.1019,2.4784,0.0,0.0,1.0,1.0,0.0,non
26610,26609,0.0561,0.0,0.0,0.0,1.0,1.0,0.2,non
19899,19898,0.9134,0.0,0.0,0.0,1.0,1.0,0.0,non
16777,16776,1.0113,1.4158,0.0,0.0,1.0,1.0,0.0,non
27428,27427,0.3099,0.0,0.0,0.0,1.0,1.0,0.0,non
378,377,1.1162,0.0,0.0,0.0,1.0,1.0,0.0,non
27304,27303,1.5703,0.0,0.0,0.0,1.0,1.0,0.0,non
22895,22894,0.6995,0.0,0.0,0.0,1.0,1.0,0.0,non
1561,1560,2.7944,4.9874,0.0,0.0,0.0,1.0,0.0,non
14081,14080,0.0,0.0,0.0,0.0,1.0,1.0,0.9091,non
2901,2900,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
17506,17505,0.5509,0.0,0.0,1.0,0.0,1.0,0.0,non
20576,20575,0.5673,0.0,0.0,0.0,1.0,1.0,0.0,non
882,881,2.8608,0.0,0.0,0.0,0.0,1.0,0.0,non
34816,34815,0.0,0.0,0.0,0.0,0.0,1.0,0.2,non
24619,24618,0.344,0.5097,0.0,0.0,0.0,1.0,0.2,non
11385,11384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
23842,23841,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
8282,8281,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
28697,28696,0.1772,0.0,0.0,0.0,1.0,1.0,0.6667,non
22689,22688,0.3752,0.0,0.0,0.0,1.0,1.0,0.0,non
474,473,0.2954,0.0,0.0,0.0,1.0,1.0,0.0,non
26731,26730,0.9946,0.0679,0.0,0.0,1.0,1.0,0.0,non
24415,24414,4.5044,0.9836,0.0,0.0,1.0,1.0,0.0,non
28699,28698,0.4269,0.0,0.0,0.0,1.0,1.0,0.0,non
979,978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
19485,19484,1.4201,0.0,0.0,0.0,0.0,1.0,0.0,non
30982,30981,2.5614,1.4245,0.0,0.0,1.0,1.0,0.0,non
1636,1635,0.488,0.0,0.0,0.0,1.0,1.0,0.0,non
31230,31229,0.7125,0.0,0.0,0.0,1.0,1.0,0.0,non
2831,2830,1.1449,0.0,0.0,0.0,0.0,1.0,0.4,non
28177,28176,4.5556,4.5433,0.0,0.0,1.0,1.0,0.0,non
27176,27175,0.1445,0.0,0.0,0.0,1.0,1.0,0.0,non
6308,6307,2.6387,0.0,0.0,0.0,0.0,1.0,0.0,non
1529,1528,0.8854,0.0,0.0,0.0,1.0,1.0,0.0,non
26378,26377,0.6653,0.0,0.0,0.0,0.0,1.0,0.0,non
26898,26897,1.0167,0.0,0.0,0.0,1.0,1.0,0.0,non
6050,6049,0.791,0.0,0.0,0.0,1.0,1.0,0.0,non
20479,20478,3.007,0.0,0.0,0.0,1.0,1.0,0.303,non
13429,13428,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
12533,12532,0.6262,0.0,0.0,0.0,1.0,1.0,0.0,non
29674,29673,9.7658,9.8396,0.0,0.0,1.0,1.0,0.0,non
9969,9968,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1641,1640,0.7181,0.0,0.0,0.0,0.0,1.0,0.0,non
10362,10361,4.7833,0.0,0.0,0.0,1.0,1.0,1.0,non
6924,6923,1.2218,0.0,0.0,0.0,1.0,1.0,0.0,non
34858,34857,0.3222,0.0,0.0,0.0,0.0,1.0,0.0,non
22429,22428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
9605,9604,0.3354,0.0,0.0,0.0,1.0,1.0,0.6667,non
27219,27218,4.2043,1.389,0.0,0.0,1.0,1.0,0.2,non
16194,16193,0.5724,0.0,0.0,0.0,0.0,1.0,0.25,non
12444,12443,0.9603,0.0,0.0,0.0,1.0,1.0,1.0,non
1411,1410,2.6182,0.0,0.0,0.0,0.0,1.0,0.0,non
35133,35132,2.3534,1.3966,0.0,0.0,1.0,1.0,0.0,non
16027,16026,0.3014,0.3398,0.0,0.0,1.0,1.0,0.303,non
4246,4245,1.7765,0.0,0.0,0.0,0.0,1.0,0.0,non
27203,27202,1.9304,0.0,0.0,0.0,0.0,1.0,0.2,non
30383,30382,1.992,0.0,0.0,0.0,1.0,1.0,0.2,non
5360,5359,0.6242,0.0,0.0,0.0,1.0,1.0,0.0,non
17221,17220,1.0932,0.0,0.0,0.0,1.0,1.0,0.0,non
8191,8190,0.8391,0.0,0.0,0.0,1.0,1.0,0.3226,non
34597,34596,3.4105,3.1425,0.0,0.0,1.0,1.0,0.0,non
34038,34037,1.213,0.0,0.0,0.0,1.0,1.0,0.0,non
36579,36578,1.1287,0.0,0.0,0.0,1.0,1.0,0.0,non
1097,1096,7.3122,2.7414,0.0,0.0,1.0,1.0,0.0,non
17933,17932,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
25757,25756,0.1734,0.0,0.0,0.0,1.0,1.0,0.0,non
37012,37011,3.1213,0.9051,0.0,0.0,1.0,1.0,0.0,non
961,960,1.9743,0.0,0.0,0.0,1.0,1.0,0.0,non
13115,13114,2.394,1.9297,0.0,0.0,0.0,1.0,0.0,non
22027,22026,0.0,0.0,0.0,0.0,1.0,1.0,0.3226,non
32298,32297,0.1798,0.0,0.0,0.0,1.0,1.0,0.0,non
34952,34951,0.4839,0.0,0.0,0.0,1.0,1.0,0.2,non
33298,33297,4.5862,3.4498,0.0,0.0,1.0,1.0,0.0,non
4037,4036,0.8686,0.0,0.0,0.0,1.0,1.0,0.0,non
33779,33778,0.2687,0.0,0.0,0.0,0.0,1.0,0.0,non
23582,23581,2.457,1.653,0.0,0.0,1.0,1.0,0.0,non
7742,7741,0.6494,0.0,0.0,0.0,1.0,1.0,0.0,non
5544,5543,0.3217,0.0,0.0,0.0,1.0,1.0,0.0,non
1223,1222,1.1891,0.0,0.0,0.0,0.0,1.0,0.0,non
5221,5220,1.4701,0.4003,0.0,0.0,1.0,1.0,0.3333,non
19823,19822,0.4874,0.0,0.0,0.0,0.0,1.0,0.0,non
18958,18957,0.4792,0.0,0.0,0.0,0.0,1.0,0.0,non
25331,25330,0.1223,0.0,0.0,0.0,1.0,1.0,0.2,non
5770,5769,0.456,0.0,0.0,0.0,0.0,1.0,0.3333,non
10994,10993,0.0,0.0,0.0,0.0,0.0,1.0,0.3125,non
23035,23034,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
10762,10761,0.1494,0.0,0.0,0.0,1.0,1.0,0.0,non
20226,20225,2.4545,0.0,0.0,0.0,1.0,1.0,0.0,non
34731,34730,1.2309,0.236,0.0,0.0,1.0,1.0,0.0,non
8315,8314,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
35634,35633,1.3263,0.0,0.0,0.0,0.0,1.0,0.0,non
23198,23197,0.3789,0.0,0.0,0.0,1.0,1.0,0.0,non
3226,3225,0.5747,0.0,0.0,0.0,0.0,1.0,0.0,non
4974,4973,0.1956,0.0,0.0,0.0,0.0,1.0,0.3333,non
8456,8455,1.1173,0.0,0.0,0.0,1.0,1.0,0.6667,non
104,103,1.27,0.0,0.0,0.0,1.0,1.0,0.0,non
6712,6711,3.9679,1.6373,0.0,0.0,1.0,1.0,0.6667,non
37470,37469,0.4308,0.0,0.0,0.0,0.0,1.0,0.0,non
9512,9511,1.2056,0.0,0.0,0.0,1.0,1.0,0.9091,non
12082,12081,0.6458,0.0,0.0,0.0,1.0,1.0,0.0,non
16179,16178,2.3464,0.0,0.0,0.0,0.0,1.0,0.0,non
11933,11932,1.35,0.0,0.0,0.0,1.0,1.0,0.3125,non
12184,12183,1.9381,0.0,0.0,0.0,1.0,1.0,0.3125,non
18993,18992,2.1619,0.0,0.0,0.0,1.0,1.0,0.0,non
22585,22584,1.1006,0.0,0.0,0.0,1.0,1.0,0.6667,non
26897,26896,0.3423,0.0,0.0,0.0,1.0,1.0,0.0,non
26847,26846,1.3438,0.0,0.0,0.0,1.0,1.0,0.0,non
3058,3057,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
37321,37320,2.3673,1.1048,0.0,0.0,1.0,1.0,0.0,non
27794,27793,4.1624,3.177,0.0,0.0,1.0,1.0,0.0,non
10511,10510,2.679,1.058,0.0,0.0,1.0,1.0,0.3125,non
10673,10672,0.2712,0.0,0.0,0.0,1.0,1.0,0.0,non
25411,25410,1.1928,0.0,0.0,0.0,1.0,1.0,0.303,non
13194,13193,1.6602,0.0,0.0,0.0,1.0,1.0,0.0,non
25033,25032,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
19179,19178,2.999,0.0,0.0,0.0,1.0,1.0,0.25,non
34190,34189,3.5224,2.4784,0.0,0.0,1.0,1.0,0.0,non
16432,16431,0.8759,0.0,0.0,0.0,0.0,1.0,0.0,non
5478,5477,1.158,0.0,0.0,0.0,1.0,1.0,0.3333,non
32532,32531,3.227,1.3895,0.0,0.0,1.0,1.0,0.0,non
27576,27575,0.6648,0.0,0.0,0.0,1.0,1.0,0.0,non
11890,11889,2.3958,0.0,0.0,0.0,1.0,1.0,0.0,non
12474,12473,0.456,0.0,0.0,0.0,1.0,1.0,0.3125,non
26729,26728,0.1005,0.0,0.0,0.0,1.0,1.0,0.2,non
27181,27180,2.9726,0.8217,0.0,0.0,1.0,1.0,0.0,non
35259,35258,10.5087,7.9531,0.0,0.0,1.0,1.0,0.0,non
25178,25177,1.8412,0.7697,0.0,0.0,1.0,1.0,0.0,non
26329,26328,0.4294,0.0,0.0,0.0,1.0,1.0,0.0,non
8171,8170,1.345,0.0,0.0,0.0,1.0,1.0,0.0,non
31549,31548,0.3176,0.0,0.0,0.0,1.0,1.0,0.0,non
21731,21730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
19544,19543,0.643,0.0,0.0,0.0,1.0,1.0,0.0,non
16167,16166,1.2839,0.0,0.0,0.0,1.0,1.0,0.0,non
30934,30933,1.4083,0.0,0.0,0.0,1.0,1.0,0.0,non
9401,9400,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
27185,27184,5.1839,2.4904,0.0,0.0,1.0,1.0,0.0,non
32324,32323,3.5288,0.0,0.0,0.0,1.0,1.0,0.0,non
20772,20771,0.8454,0.0,0.0,0.0,0.0,1.0,0.0,non
20215,20214,4.2028,0.0,0.0,0.0,1.0,1.0,1.0,non
1663,1662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
27509,27508,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1367,1366,9.4011,8.7651,0.0,0.0,1.0,1.0,0.0,non
34902,34901,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
37460,37459,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
23484,23483,0.779,0.0,0.0,0.0,1.0,1.0,0.0,non
12724,12723,0.3475,0.0,0.0,0.0,1.0,1.0,0.3125,non
19183,19182,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
